Index,Memo No,Usage,District,PRN No,Occupation Date,Building Name,Address,PASP,Ins. Date,Floor,Unit,Area,Area(N)(ft2),Headroom,View,Price(M)($),Price($),$/ft2(N)($),D.Date,Nature,Bldg Remarks,Trans Remark,Unit Rate,,Time Index,Time,,,Age,Area,Location,Headroom,Floor,View,,Total,Adj Unit Rate,,Diff
C2,21022502290039 ,RES ,HK-A,D2919056 ,06/10/2016,H BONAIRE  ,AP LEI CHAU MAIN ST 68 ,27/01/2021,10/2/2021,25,B,29.8,321,3.15,Sea,7.28,7280000 ,22679,25/2/2021,ASP,INCL BAL22; U PTM16 ,?,243860,,424.3,= Z33 / Z34 - 1,,,= 0 * 0.000000,= (M33- M34) *0.000000,nan,= (O33- O34) *0.000000,,nan,,= AA34+AD34+AE34+AF34+AG34+AH34,= X34 * (AK34+ 1),= (AL33- AL34) / AL34,= AM34/ (K33- K34)

C2,20120401120340 ,RES ,HK-A,D2918817 ,06/10/2016,H BONAIRE  ,AP LEI CHAU MAIN ST 68 ,12/11/2020,25/11/2020,18,B,29.7,320,3.15,Sea,7.23,7230000 ,22594,4/12/2020,ASP,INCL BAL22; U PTM16 ,?,242946,,423,,,,,,,,,,,,242946
C2,21022502290039 ,RES ,HK-A,D2919056 ,06/10/2016,H BONAIRE  ,AP LEI CHAU MAIN ST 68 ,27/01/2021,10/2/2021,25,B,29.8,321,3.15,Sea,7.28,7280000 ,22679,25/2/2021,ASP,INCL BAL22; U PTM16 ,?,243860,,424.3,= Z36 / Z37 - 1,,,= 0 * 0.000000,= (M36- M37) *0.000000,nan,= (O36- O37) *0.000000,,nan,,= AA37+AD37+AE37+AF37+AG37+AH37,= X37 * (AK37+ 1),= (AL36- AL37) / AL37,= AM37/ (K36- K37)

C2,20103001700065 ,RES ,HK-A,D2919219 ,06/10/2016,H BONAIRE  ,AP LEI CHAU MAIN ST 68 ,28/09/2020,12/10/2020,29,B,29.8,321,3.15,Sea,7.28,7280000 ,22679,30/10/2020,ASP,INCL BAL22; U PTM16 ,?,243860,,425.2,,,,,,,,,,,,243860
﻿C2,21110400170019 ,RES ,HK-A,D2918955 ,06/10/2016,H BONAIRE  ,AP LEI CHAU MAIN ST 68 ,01/10/2021,15/10/2021,21,D,52.7,567,3.15,Sea,11.3,11300000 ,19929,4/11/2021,ASP,INCL BAL22; U PTM16 ,?,214290,,381.2,= Z39 / Z40 - 1,,,= 0 * 0.000000,= (M39- M40) *0.000000,nan,= (O39- O40) *0.000000,,nan,,= AA40+AD40+AE40+AF40+AG40+AH40,= X40 * (AK40+ 1),= (AL39- AL40) / AL40,= AM40/ (K39- K40)
D1,19060401820193 ,RES ,HK-A,D2918935 ,06/10/2016,H BONAIRE  ,AP LEI CHAU MAIN ST 68 ,29/04/2019,10/5/2019,21,B,29.7,320,3.15,Sea,7.638,7638000 ,23869,4/6/2019,ASP,INCL BAL22; U PTM16 ,?,256656,,437.5,= Z39 / Z41 - 1,,,= 0 * 0.000000,= (M39- M41) *0.000000,nan,= (O39- O41) *0.000000,,nan,,= AA41+AD41+AE41+AF41+AG41+AH41,= X41 * (AK41+ 1),= (AL39- AL41) / AL41,= AM41/ (K39- K41)

C2,20102101630125 ,RES ,HK-A,D2919219 ,06/10/2016,H BONAIRE  ,AP LEI CHAU MAIN ST 68 ,28/09/2020,28/9/2020,29,B,29.8,321,3.15,Sea,7.28,7280000 ,22679,21/10/2020,P-ASP,INCL BAL22; U PTM16 ,?,243860,,425.2,,,,,,,,,,,,243860
